,Unnamed: 0,Episode ID,Date,Title,Description,Episode Link,Reference 1,Reference 1 Link,Reference 2,Referene 2 Link,Full Description
1017,1017,#669,07.07.15,Joey Diaz,#669. Joey “CoCo” Diaz is a Cuban-American stand up comedian and actor.  Joey also hosts his...,http://podcasts.joerogan.net/podcasts/joey-diaz-4,@madflavor,https://twitter.com/madflavor,JoeyDiaz.net,http://joeydiaz.net/,"
JRE #669 - Joey Diaz07.07.15
		#669. Joey “CoCo” Diaz is a Cuban-American stand up comedian and actor.  Joey also hosts his own podcast called “The Church of What’s Happening Now”		
		





00:00:00  / 
				3:06:39




To download: Right-Click and save target as.



SHARE

"
1018,1018,#667,07.01.15,Kurt Metzger,"#667. Kurt Metzger is a comedian, actor and writer.  He also has a podcast called “Race...",http://podcasts.joerogan.net/podcasts/kurt-metzger,@kurtmetzger,https://twitter.com/kurtmetzger,Download This Episode,http://traffic.libsyn.com/joeroganexp/p667.mp3,"
JRE #667 - Kurt Metzger07.01.15
		#667. Kurt Metzger is a comedian, actor and writer.  He also has a podcast called ""Race Wars"" he co-hosts with comedian Sherrod Small available for download via iTunes.		
		





00:00:00  / 
				1:57:54




To download: Right-Click and save target as.



SHARE

"
1019,1019,#665,06.25.15,Neal Brennan,"#665. Neal Brennan is a stand-up comedian, actor, writer, director and producer. He is known for...",http://podcasts.joerogan.net/podcasts/neal-brennan-2,@nealbrennan,https://twitter.com/nealbrennan,NealBrennan.com,http://nealbrennan.com/,"
JRE #665 - Neal Brennan06.25.15
		#665. Neal Brennan is a stand-up comedian, actor, writer, director and producer. He is known for co-creating and co-writing ""Chappelle's Show"" with Dave Chappelle.		
		





00:00:00  / 
				2:42:03




To download: Right-Click and save target as.



SHARE

"
1020,1020,#664,06.23.15,Tom Segura & Christina Pazsitzky,"#664. Tom Segura & Christina Pazsitzky are stand-up comedians, and together host their own podcast called...",http://podcasts.joerogan.net/podcasts/tom-segura-christina-pazsitzky-2,@tomsegura,https://twitter.com/tomsegura,@ChristinaP,https://twitter.com/ChristinaP,"
JRE #664 - Tom Segura & Christina Pazsitzky06.23.15
		#664. Tom Segura & Christina Pazsitzky are stand-up comedians, and together host their own podcast called ""Your Mom's House"" http://www.yourmomshousepodcast.com		
		





00:00:00  / 
				3:04:25




To download: Right-Click and save target as.



SHARE

"
1021,1021,#FC13,06.20.15,"Fight Companion – June 20, 2015","FC13. Joe is joined by Brendan Schaub, Bryan Callen, and Tony Hinchcliffe to watch the fights...",http://podcasts.joerogan.net/podcasts/fight-companion-june-20-2015,@BrendanSchaub,https://twitter.com/BrendanSchaub,@bryancallen,https://twitter.com/bryancallen,"
JRE #FC13 - Fight Companion – June 20, 201506.20.15
		FC13. Joe is joined by Brendan Schaub, Bryan Callen, and Tony Hinchcliffe to watch the fights on June 20, 2015.		
		





00:00:00  / 
				2:44:23




To download: Right-Click and save target as.



SHARE

"
1022,1022,#661,06.17.15,Rutledge Wood,#661. Rutledge Wood is one of the hosts of Top Gear on History Channel. He also...,http://podcasts.joerogan.net/podcasts/rutledge-wood,@rutledgewood,https://twitter.com/rutledgewood,TheRutledgeWood.com,http://www.therutledgewood.com/,"
JRE #661 - Rutledge Wood06.17.15
		#661. Rutledge Wood is one of the hosts of Top Gear on History Channel. He also works as a reporter for NBCSports & NASCAR on NBC.		
		





00:00:00  / 
				3:05:15




To download: Right-Click and save target as.



SHARE

"
1023,1023,#659,06.11.15,Dean Delray,#659. Dean Delray is a stand up comedian. He has his own podcast called “Let There...,http://podcasts.joerogan.net/podcasts/dean-delray,@deandelray,https://twitter.com/deandelray,DeanDelray.com,http://deandelray.com/,"
JRE #659 - Dean Delray06.11.15
		#659. Dean Delray is a stand up comedian. He has his own podcast called ""Let There Be Talk"" available on iTunes & Stitcher.		
		





00:00:00  / 
				3:03:03




To download: Right-Click and save target as.



SHARE

"
1024,1024,#657,06.08.15,Corey Knowlton,"#657. Corey Knowlton is an international hunting expert, known recently for winning a $350,000 auction to...",http://podcasts.joerogan.net/podcasts/corey-knowlton,Download This Episode,http://traffic.libsyn.com/joeroganexp/p657.mp3,Discuss This Episode,http://forums.joerogan.net/showthread.php?t=364294,"
JRE #657 - Corey Knowlton06.08.15
		#657. Corey Knowlton is an international hunting expert, known recently for winning a $350,000 auction to kill a black rhino in Namibia. He is also known for working with hunter Jim Shockey on television shows ""The Professionals"" and ""Uncharted""		
		





00:00:00  / 
				2:38:15




To download: Right-Click and save target as.



SHARE

"
1025,1025,#663,06.22.15,Dominic Monaghan,"#663. Dominic Monaghan is an English actor, known for his role in “The Lord of the...",http://podcasts.joerogan.net/podcasts/dominic-monaghan,@domswildthings,https://twitter.com/domswildthings,Download This Episode,http://traffic.libsyn.com/joeroganexp/p663.mp3,"
JRE #663 - Dominic Monaghan06.22.15
		#663. Dominic Monaghan is an English actor, known for his role in ""The Lord of the Rings"" trilogy and on the tv show ""LOST"" He also has a wildlife documentary series called ""Wild Things with Dominic Monaghan"" which airs on the Travel Channel.		
		





00:00:00  / 
				3:13:26




To download: Right-Click and save target as.



SHARE

"
1026,1026,#662,06.18.15,Vinny Shoreman,#662. Vinny Shoreman is a mind coach and kickboxing & muay thai commentator and coach.,http://podcasts.joerogan.net/podcasts/vinny-shoreman,@vinnyshowtime69,https://twitter.com/vinnyshowtime69,VinnyShoreman.com,http://www.vinnyshoreman.com/,"
JRE #662 - Vinny Shoreman06.18.15
		#662. Vinny Shoreman is a mind coach and kickboxing & muay thai commentator and coach.		
		





00:00:00  / 
				2:10:45




To download: Right-Click and save target as.



SHARE

"
1027,1027,#660,06.15.15,Jim Florentine,#660. Jim Florentine is a comedian known for hosting That Metal Show on VH1 as well...,http://podcasts.joerogan.net/podcasts/jim-florentine,@mrjimflorentine,https://twitter.com/mrjimflorentine,JimFlorentine.com,http://jimflorentine.com/,"
JRE #660 - Jim Florentine06.15.15
		#660. Jim Florentine is a comedian known for hosting That Metal Show on VH1 as well as his own podcast called ""Comedy Metal Midgets"" available for download via iTunes & Stitcher.		
		





00:00:00  / 
				2:58:43




To download: Right-Click and save target as.



SHARE

"
1028,1028,#658,06.10.15,Greg Fitzsimmons,#658. Greg Fitzsimmons is a stand-up comedian. He also hosts his own podcast “FitzDog Radio” available...,http://podcasts.joerogan.net/podcasts/greg-fitzsimmons-8,@GregFitzShow,https://twitter.com/GregFitzShow,GregFitzsimmons.com,http://www.gregfitzsimmons.com/,"
JRE #658 - Greg Fitzsimmons06.10.15
		#658. Greg Fitzsimmons is a stand-up comedian. He also hosts his own podcast ""FitzDog Radio"" available on iTunes and every Monday on Sirius Howard 101.		
		





00:00:00  / 
				3:08:40




To download: Right-Click and save target as.



SHARE

"
1029,1029,#CAR2,06.07.15,Podcast from a Car,#CAR2. Joe and Cameron Hanes recorded a podcast in a car while returning from a...,http://podcasts.joerogan.net/podcasts/podcast-from-a-car-2,@cameronhanes,https://twitter.com/cameronhanes,CameronHanes.com,http://www.cameronhanes.com/,"
JRE #CAR2 - Podcast from a Car06.07.15
		#CAR2. Joe and Cameron Hanes recorded a podcast in a car while returning from a recent hunting trip. Cameron Hanes is a bowhunting athlete, “training intensively each and every day to become the Ultimate Predator.”		
		





00:00:00  / 
				1:13:17




To download: Right-Click and save target as.



SHARE

"
1030,1030,#656,06.06.15,Bryan Callen,"#656.  Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he...",http://podcasts.joerogan.net/podcasts/bryan-callen-7,@bryancallen,https://twitter.com/bryancallen,BryanCallen.com,http://bryancallen.com,"
JRE #656 - Bryan Callen06.06.15
		#656.  Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast.		
		





00:00:00  / 
				2:06:45




To download: Right-Click and save target as.



SHARE

"
1031,1031,#654,05.28.15,Rich Vos,"#654. Rich Vos is a stand up comedian. He and his wife, Bonnie McFarlane, have a...",http://podcasts.joerogan.net/podcasts/rich-vos-2,@RichVos,https://twitter.com/RichVos,RichVos.com,http://richvos.com/,"
JRE #654 - Rich Vos05.28.15
		#654. Rich Vos is a stand up comedian. He and his wife, Bonnie McFarlane, have a documentary ""Women Aren't Funny"" available now on iTunes.		
		





00:00:00  / 
				2:38:04




To download: Right-Click and save target as.



SHARE

"
1032,1032,#652,05.25.15,Ricky Schroder,#652. Ricky Schroder is an actor and film director. He debuted in the 1979 hit film...,http://podcasts.joerogan.net/podcasts/ricky-schroder,@rickyschroder,https://twitter.com/rickyschroder,RickySchroderProductions.com,http://www.rickyschroderproductions.com/,"
JRE #652 - Ricky Schroder05.25.15
		#652. Ricky Schroder is an actor and film director. He debuted in the 1979 hit film The Champ, going on to become a child star on the sitcom Silver Spoons. His latest work, a docu-series called ""The Fighting Season"" can be seen on DirecTV or downloaded on iTunes now.		
		





00:00:00  / 
				1:47:02




To download: Right-Click and save target as.



SHARE

"
1033,1033,#650,05.20.15,Nick Curson,#650. Nick Curson is a strength and conditioning coach known for working with UFC World Champion...,http://podcasts.joerogan.net/podcasts/nick-curson,@speedofsport,https://twitter.com/speedofsport,SpeedOfSport.com,http://www.speedofsport.com/,"
JRE #650 - Nick Curson05.20.15
		#650. Nick Curson is a strength and conditioning coach known for working with UFC World Champion Rafael Dos Anjos and Russian boxer Ruslan Provodnikov.		
		





00:00:00  / 
				2:42:07




To download: Right-Click and save target as.



SHARE

"
1034,1034,#FC12,05.16.15,"Fight Companion – May 16, 2015","FC12.  Joe is joined by Aubrey Marcus, Eddie Bravo & Brendan Schaub to watch the fights on...",http://podcasts.joerogan.net/podcasts/fight-companion-may-16-2015,@BrendanSchaub,https://twitter.com/BrendanSchaub,@eddiebravo,http://www.twitter.com/eddiebravo,"
JRE #FC12 - Fight Companion – May 16, 201505.16.15
		FC12.  Joe is joined by Aubrey Marcus, Eddie Bravo & Brendan Schaub to watch the fights on May 16, 2015.		
		





00:00:00  / 
				2:45:40




To download: Right-Click and save target as.



SHARE

"
1035,1035,#655,06.04.15,Kevin Folta,#655. Kevin Folta is a land-grant scientist exploring ways to make better food with less...,http://podcasts.joerogan.net/podcasts/kevin-folta,@kevinfolta,https://twitter.com/kevinfolta,KFolta.blogspot.com,http://kfolta.blogspot.com/,"
JRE #655 - Kevin Folta06.04.15
		#655. Kevin Folta is a land-grant scientist exploring ways to make better food with less input, also learning and teaching how to effectively communicate science to the public. He is also a professor in and chairman of the Horticultural Sciences Department at the University of Florida, Gainesville.		
		





00:00:00  / 
				3:10:14




To download: Right-Click and save target as.



SHARE

"
1036,1036,#653,05.27.15,Natasha Leggero,"#653. Natasha Leggero is a comedian, known for her appearances on the Comedy Central Roasts of...",http://podcasts.joerogan.net/podcasts/natasha-leggero,@natashaleggero,https://twitter.com/natashaleggero,NatashaLeggero.com,http://www.natashaleggero.com/,"
JRE #653 - Natasha Leggero05.27.15
		#653. Natasha Leggero is a comedian, known for her appearances on the Comedy Central Roasts of James Franco & Justin Bieber. Her new show ""Another Period"" premieres on Comedy Central June 23rd.		
		





00:00:00  / 
				1:44:57




To download: Right-Click and save target as.



SHARE

"
1037,1037,#651,05.21.15,Jordan Gilbert (c9n0thing),#651. Jordan Gilbert is a professional gamer better known as “c9n0thing” on the internet. He is...,http://podcasts.joerogan.net/podcasts/jordan-gilbert-c9n0thing,@c9n0thing,https://twitter.com/c9n0thing,Twitch.tv/n0thingTV,http://www.twitch.tv/n0thingTV,"
JRE #651 - Jordan Gilbert (c9n0thing)05.21.15
		#651. Jordan Gilbert is a professional gamer better known as ""c9n0thing"" on the internet. He is best known for playing Counter Strike: Global Offensive and can be seen streaming his gameplay at http://www.twitch.tv/n0thingTV		
		





00:00:00  / 
				2:46:34




To download: Right-Click and save target as.



SHARE

"
1038,1038,#649,05.18.15,Jonathan Gottschall,#649. Jonathan Gottschall is an American literary scholar specializing in literature and evolution. He teaches at...,http://podcasts.joerogan.net/podcasts/jonathan-gottschall,@jonathangottsch,https://twitter.com/jonathangottsch,JonathanGottschall.com,http://jonathangottschall.com/,"
JRE #649 - Jonathan Gottschall05.18.15
		#649. Jonathan Gottschall is an American literary scholar specializing in literature and evolution. He teaches at Washington and Jefferson College in Pennsylvania and his latest book, The Professor in the Cage, is available now.		
		





00:00:00  / 
				3:07:36




To download: Right-Click and save target as.



SHARE

"
1039,1039,#648,05.14.15,Adam Scorgie,"#648. Adam Scorgie is an independent filmmaker, most commonly known for his work on The Culture...",http://podcasts.joerogan.net/podcasts/adam-scorgie,@adamscoreg,https://twitter.com/adamscoreg,TheCultureHigh.com,http://www.theculturehigh.com/,"
JRE #648 - Adam Scorgie05.14.15
		#648. Adam Scorgie is an independent filmmaker, most commonly known for his work on The Culture High, The Union: The Business Behind Getting High & Ice Guardians.		
		





00:00:00  / 
				3:10:45




To download: Right-Click and save target as.



SHARE

"
1040,1040,#647,05.13.15,Dom Irrera,"#647. Dom Irrera is a stand up comedian, and also hosts his own podcast called “Dom...",http://podcasts.joerogan.net/podcasts/dom-irrera-5,@domirrera,https://twitter.com/domirrera,DomIrrera.com,http://www.domirrera.com/,"
JRE #647 - Dom Irrera05.13.15
		#647. Dom Irrera is a stand up comedian, and also hosts his own podcast called ""Dom Irrera Live from The Laugh Factory.""		
		





00:00:00  / 
				2:01:06




To download: Right-Click and save target as.



SHARE

"
1041,1041,#645,05.07.15,Joe Schilling,#645. Joe Schilling is an American Muay Thai kickboxer and MMA fighter who competes in the...,http://podcasts.joerogan.net/podcasts/joe-schilling-2,@joeschilling187,https://twitter.com/joeschilling187,CantStopCrazy.com,http://www.cantstopcrazy.com/,"
JRE #645 - Joe Schilling05.07.15
		#645. Joe Schilling is an American Muay Thai kickboxer and MMA fighter who competes in the super middleweight and light heavyweight divisions.		
		





00:00:00  / 
				3:06:34




To download: Right-Click and save target as.



SHARE

"
